A1E 3C2.47.547525.-52.735965.NL
A1E 3C3.47.54757.-52.735855.NL
A1E 3C4.47.548585.-52.736485.NL
A1E 3C5.47.545605.-52.73562.NL
A1E 3C6.47.54553.-52.73569.NL
A1E 3C7.47.545725.-52.73717.NL
A1E 3C8.47.550575.-52.7375.NL
A1E 3C9.47.55051.-52.737585.NL
A1E 3E1.47.547655.-52.74059.NL
A1E 3E2.47.5476.-52.74069.NL
A1E 3E3.47.5472.-52.741395.NL
A1E 3E4.47.54727.-52.741315.NL
A1E 3E7.47.54556.-52.73915.NL
A1E 3E8.47.54548.-52.7392.NL
A1E 3E9.47.54616.-52.7412.NL
A1E 3G1.47.54414.-52.7429.NL
A1E 3G2.47.54417.-52.742775.NL
A1E 3G3.47.54398.-52.747125.NL
A1E 3G4.47.544765.-52.747665.NL
A1E 3G5.47.54317.-52.736415.NL
A1E 3G6.47.54512.-52.73641.NL
A1E 3G7.47.545115.-52.736545.NL
A1E 3G8.47.544315.-52.736465.NL
A1E 3G9.47.543605.-52.73672.NL
A1E 3H1.47.54368.-52.736655.NL
A1E 3H2.47.54377.-52.737145.NL
A1E 3H3.47.54253.-52.73756.NL
A1E 3H4.47.542615.-52.737525.NL
A1E 3H5.47.542955.-52.73866.NL
A1E 3H6.47.54312.-52.739415.NL
A1E 3H7.47.542215.-52.73821.NL
A1E 3H8.47.542135.-52.73826.NL
A1E 3H9.47.54188.-52.738465.NL
A1E 3J1.47.541955.-52.738395.NL
A1E 3J2.47.541585.-52.73982.NL
A1E 3J3.47.54126.-52.740265.NL
A1E 3J4.47.541325.-52.740355.NL
A1E 3J5.47.54173.-52.73903.NL
A1E 3J6.47.541765.-52.73891.NL
A1E 3J7.47.54162.-52.73948.NL
A1E 3J8.47.54168.-52.739385.NL
A1E 3J9.47.540975.-52.74006.NL
A1E 3K1.47.540875.-52.74097.NL
A1E 3K2.47.540475.-52.73988.NL
A1E 3K3.47.540545.-52.739795.NL
A1E 3K4.47.541335.-52.739875.NL
A1E 3K5.47.541265.-52.739955.NL
A1E 3K6.47.541575.-52.740315.NL
A1E 3K7.47.541505.-52.7404.NL
A1E 3K8.47.541695.-52.74112.NL
A1E 3K9.47.541815.-52.74064.NL
A1E 3L1.47.541765.-52.740755.NL
A1E 3L2.47.54057.-52.74122.NL
A1E 3L3.47.539675.-52.741855.NL
A1E 3L4.47.540105.-52.742585.NL
A1E 3L5.47.539745.-52.741775.NL
A1E 3L6.47.540245.-52.743285.NL
A1E 3L7.47.540135.-52.7435.NL
A1E 3L8.47.540245.-52.74391.NL
A1E 3L9.47.54025.-52.74446.NL
A1E 3M1.47.540255.-52.74497.NL
A1E 3M2.47.54082.-52.743155.NL
A1E 3M3.47.540815.-52.74328.NL
A1E 3M4.47.540375.-52.743105.NL
A1E 3M5.47.540635.-52.7438.NL
A1E 3M6.47.540645.-52.74367.NL
A1E 3M7.47.54047.-52.74415.NL
A1E 3M8.47.54046.-52.744275.NL
A1E 3M9.47.54041.-52.74484.NL
A1E 3N1.47.54042.-52.74471.NL
A1E 3N2.47.54047.-52.74514.NL
A1E 3N3.47.54175.-52.742285.NL
A1E 3N4.47.541775.-52.742155.NL
A1E 3N5.47.535415.-52.74543.NL
A1E 3N6.47.535505.-52.745415.NL
A1E 3N7.47.53624.-52.74717.NL
A1E 3N8.47.536725.-52.747665.NL
A1E 3N9.47.53751.-52.748845.NL
A1E 3P1.47.537135.-52.748495.NL
A1E 3P2.47.53759.-52.749265.NL
A1E 3P3.47.53796.-52.750195.NL
A1E 3P4.47.53602.-52.74787.NL
A1E 3P5.47.53607.-52.747765.NL
A1E 3P6.47.53567.-52.748035.NL
A1E 3P7.47.53561.-52.748135.NL
A1E 3P8.47.53516.-52.74826.NL
A1E 3P9.47.535205.-52.74815.NL
A1E 3R1.47.5373.-52.74962.NL
A1E 3R2.47.53737.-52.74954.NL
A1E 3R3.47.536935.-52.750025.NL
A1E 3R4.47.537.-52.749935.NL
A1E 3R5.47.5365.-52.75076.NL
A1E 3R6.47.53644.-52.75086.NL
A1E 3R7.47.536225.-52.75127.NL
A1E 3R8.47.53629.-52.75117.NL
A1E 3R9.47.53644.-52.75156.NL
A1E 3S1.47.535715.-52.7523.NL
A1E 3S2.47.53576.-52.75219.NL
A1E 3S3.47.535995.-52.752405.NL
A1E 3S4.47.536235.-52.75281.NL
A1E 3S5.47.535595.-52.75279.NL
A1E 3S6.47.53562.-52.75266.NL
A1E 3S7.47.535405.-52.753295.NL
A1E 3S8.47.53544.-52.75317.NL
A1E 3S9.47.535.-52.75423.NL
A1E 3T1.47.535055.-52.75413.NL
A1E 3T2.47.534495.-52.75425.NL
A1E 3T3.47.534905.-52.75471.NL
A1E 3T4.47.53528.-52.75509.NL
A1E 3T5.47.535235.-52.7552.NL
A1E 3T6.47.535095.-52.75025.NL
A1E 3T7.47.535075.-52.750385.NL
A1E 3T8.47.53439.-52.75012.NL
A1E 3T9.47.53278.-52.75128.NL
A1E 3V1.47.533645.-52.75011.NL
A1E 3V2.47.53272.-52.751185.NL
A1E 3V3.47.53228.-52.75185.NL
A1E 3V4.47.532015.-52.752225.NL
A1E 3V5.47.531535.-52.753085.NL
A1E 3V6.47.533805.-52.74963.NL
A1E 3V7.47.533715.-52.749655.NL
A1E 3V8.47.53188.-52.75184.NL
A1E 3V9.47.531835.-52.75195.NL
A1E 3W1.47.531465.-52.751475.NL
A1E 3W2.47.530935.-52.750425.NL
A1E 3W3.47.53037.-52.74984.NL
A1E 3W4.47.53149.-52.75177.NL
A1E 3W5.47.531445.-52.75166.NL
A1E 3W6.47.534185.-52.75133.NL
A1E 3W7.47.534165.-52.751465.NL
A1E 3W8.47.534565.-52.751465.NL
A1E 3W9.47.5341.-52.75195.NL
A1E 3X1.47.534115.-52.751825.NL
A1E 3X2.47.53417.-52.752635.NL
A1E 3X3.47.53412.-52.752735.NL
A1E 3X4.47.533825.-52.75312.NL
A1E 3X5.47.533875.-52.753005.NL
A1E 3X6.47.533575.-52.75363.NL
A1E 3X7.47.53361.-52.75351.NL
A1E 3X8.47.53614.-52.749085.NL
A1E 3X9.47.536075.-52.749175.NL
A1E 3Y3.47.551885.-52.725035.NL
A1E 3Y4.47.551885.-52.725035.NL
A1E 3Y5.47.551885.-52.725035.NL
A1E 3Y6.47.54919.-52.72925.NL
A1E 3Y7.47.541495.-52.742715.NL
A1E 3Y8.47.54153.-52.74259.NL
A1E 3Y9.47.531375.-52.75073.NL
A1E 3Z1.47.531435.-52.750825.NL
A1E 3Z2.47.53887.-52.747475.NL
A1E 3Z3.47.538945.-52.74754.NL
A1E 3Z4.47.53961.-52.74716.NL
A1E 3Z5.47.53968.-52.74725.NL
A1E 3Z6.47.539405.-52.746635.NL
A1E 3Z7.47.539455.-52.746525.NL
A1E 3Z8.47.53482.-52.7557.NL
A1E 3Z9.47.5349.-52.755755.NL
A1E 4A1.47.53458.-52.756605.NL
A1E 4A2.47.5353.-52.75552.NL
A1E 4A3.47.535245.-52.756015.NL
A1E 4A4.47.53506.-52.75646.NL
A1E 4A5.47.53477.-52.756935.NL
A1E 4A6.47.534735.-52.756635.NL
A1E 4A7.47.53478.-52.756525.NL
A1E 4A8.47.53541.-52.75597.NL
A1E 4A9.47.53545.-52.755845.NL
A1E 4B1.47.53528.-52.756205.NL
A1E 4B2.47.53523.-52.756315.NL
A1E 4B3.47.53207.-52.75005.NL
A1E 4B4.47.53213.-52.75015.NL
A1E 4B5.47.53179.-52.751015.NL
A1E 4B6.47.53186.-52.751105.NL
A1E 4B7.47.532115.-52.751385.NL
A1E 4B8.47.53217.-52.75149.NL
A1E 4B9.47.5323.-52.75006.NL
A1E 4C1.47.53266.-52.75059.NL
A1E 4C2.47.531895.-52.749725.NL
A1E 4C3.47.531445.-52.74911.NL
A1E 4C4.47.531405.-52.74922.NL
A1E 4C5.47.531365.-52.74964.NL
A1E 4C6.47.53131.-52.74974.NL
A1E 4C7.47.53061.-52.749795.NL
A1E 4C8.47.532335.-52.75151.NL
A1E 4C9.47.53205.-52.751155.NL
A1E 4E1.47.5317.-52.75081.NL
A1E 4E2.47.532395.-52.751405.NL
A1E 4E3.47.53143.-52.750475.NL
A1E 4E4.47.531535.-52.749595.NL
A1E 4E6.47.542855.-52.733375.NL
A1E 4E7.47.54292.-52.73328.NL
A1E 4E8.47.543085.-52.733705.NL
A1E 4E9.47.540475.-52.737245.NL
A1E 4G1.47.54044.-52.737125.NL
A1E 4G2.47.54186.-52.736765.NL
A1E 4G3.47.541945.-52.736725.NL
A1E 4G4.47.54201.-52.736105.NL
A1E 4G5.47.53662.-52.74676.NL
A1E 4G6.47.533305.-52.75348.NL
A1E 4G7.47.53331.-52.75425.NL
A1E 4G8.47.533365.-52.75414.NL
A1E 4G9.47.54041.-52.746665.NL
A1E 4H1.47.54017.-52.74698.NL
A1E 4H2.47.53978.-52.74803.NL
A1E 4H3.47.53971.-52.747955.NL
A1E 4H4.47.53916.-52.74927.NL
A1E 4H5.47.53909.-52.749185.NL
A1E 4H6.47.53873.-52.749935.NL
A1E 4H7.47.53921.-52.748645.NL
A1E 4H8.47.539275.-52.74855.NL
A1E 4H9.47.538915.-52.7486.NL
A1E 4J1.47.538975.-52.748695.NL
A1E 4J2.47.53865.-52.749045.NL
A1E 4J3.47.538485.-52.7495.NL
A1E 4J4.47.5387.-52.74951.NL
A1E 4J5.47.53876.-52.749405.NL
A1E 4J6.47.540215.-52.74729.NL
A1E 4J7.47.545745.-52.732505.NL
A1E 4J8.47.535605.-52.744575.NL
A1E 4J9.47.54968.-52.7392.NL
A1E 4K1.47.539545.-52.741545.NL
A1E 4K2.47.54599.-52.73305.NL
A1E 4K3.47.54621.-52.7417.NL
A1E 4K4.47.546065.-52.733125.NL
A1E 4K5.47.54383.-52.74599.NL
A1E 4K6.47.54381.-52.745855.NL
A1E 4K7.47.538365.-52.748835.NL
A1E 4K8.47.5386.-52.74876.NL
A1E 4K9.47.54019.-52.74657.NL
A1E 4L1.47.54012.-52.746655.NL
A1E 4L2.47.54047.-52.745275.NL
A1E 4L3.47.54105.-52.744995.NL
A1E 4L4.47.540895.-52.745215.NL
A1E 4L5.47.540975.-52.74515.NL
A1E 4L6.47.54278.-52.733495.NL
A1E 4L7.47.53336.-52.74816.NL
A1E 4L8.47.54541.-52.73418.NL
A1E 4L9.47.54271.-52.73358.NL
A1E 4M1.47.542185.-52.743175.NL
A1E 4M2.47.54223.-52.743065.NL
A1E 4M3.47.54644.-52.744045.NL
A1E 4M4.47.54127.-52.744565.NL
A1E 4M5.47.541665.-52.74409.NL
A1E 4M8.47.54368.-52.7351.NL
A1E 4M9.47.532705.-52.750485.NL
A1E 4N1.47.538625.-52.743555.NL
A1E 4N2.47.54048.-52.74119.NL
A1E 4N3.47.53809.-52.748855.NL
A1E 4N4.47.542425.-52.74264.NL
A1E 4N5.47.542775.-52.741745.NL
A1E 4N7.47.537485.-52.74853.NL
A1E 4N8.47.53781.-52.74807.NL
A1E 4N9.47.543115.-52.731235.NL
A1E 4P1.47.54947.-52.737455.NL
A1E 4P2.47.54024.-52.73701.NL
A1E 4P3.47.532015.-52.752595.NL
A1E 4P4.47.540245.-52.74794.NL
A1E 4P5.47.540315.-52.74802.NL
A1E 4P6.47.53621.-52.75717.NL
A1E 4P7.47.53614.-52.757085.NL
A1E 4P8.47.536205.-52.75747.NL
A1E 4P9.47.535815.-52.7582.NL
A1E 4R2.47.536345.-52.757435.NL
A1E 4R4.47.53659.-52.75822.NL
A1E 4R5.47.536635.-52.75833.NL
A1E 4R6.47.53728.-52.75837.NL
A1E 4R7.47.53708.-52.7579.NL
A1E 4R8.47.53699.-52.757865.NL
A1E 4R9.47.536555.-52.758755.NL
A1E 4S1.47.536625.-52.758675.NL
A1E 4S2.47.53817.-52.74795.NL
A1E 4S3.47.53814.-52.74849.NL
A1E 4S4.47.537875.-52.748165.NL
A1E 4S5.47.52996.-52.748755.NL
A1E 4S6.47.529375.-52.749455.NL
A1E 4S7.47.53013.-52.7498.NL
A1E 4S8.47.530085.-52.74969.NL
A1E 4S9.47.54435.-52.73974.NL
A1E 4T1.47.54435.-52.73974.NL
A1E 4T2.47.54435.-52.73974.NL
A1E 4T3.47.543955.-52.747255.NL
A1E 4T4.47.54447.-52.74742.NL
A1E 4T5.47.537295.-52.74665.NL
A1E 4T6.47.54364.-52.740335.NL
A1E 4T7.47.538815.-52.75211.NL
A1E 4T8.47.538995.-52.75247.NL
A1E 4T9.47.539095.-52.752315.NL
A1E 4V1.47.542305.-52.752535.NL
A1E 4V3.47.53687.-52.759545.NL
A1E 4V6.47.548605.-52.73911.NL
A1E 4V7.47.548655.-52.739005.NL
A1E 4V8.47.551885.-52.725035.NL
A1E 4V9.47.539065.-52.75219.NL
A1E 4W1.47.53835.-52.752085.NL
A1E 4W2.47.539565.-52.75283.NL
A1E 4W3.47.53966.-52.75333.NL
A1E 4W4.47.5382.-52.750605.NL
A1E 4W5.47.53812.-52.75068.NL
A1E 4W6.47.53921.-52.75131.NL
A1E 4W7.47.53981.-52.754285.NL
A1E 4W8.47.53839.-52.7522.NL
A1E 4X2.47.538085.-52.752505.NL
A1E 4X3.47.538865.-52.753815.NL
A1E 4X4.47.53944.-52.75391.NL
A1E 4X6.47.53823.-52.752985.NL
A1E 4X7.47.539495.-52.753815.NL
A1E 4X8.47.539685.-52.754495.NL
A1E 4X9.47.53831.-52.75259.NL
A1E 4Y1.47.53834.-52.75271.NL
A1E 4Y2.47.53868.-52.75409.NL
A1E 4Y3.47.538595.-52.754065.NL
A1E 4Y4.47.539915.-52.753255.NL
A1E 4Y5.47.539885.-52.75338.NL
A1E 4Y6.47.5392.-52.754095.NL
A1E 4Y7.47.539185.-52.754225.NL
A1E 4Y8.47.539795.-52.75415.NL
A1E 4Y9.47.5488.-52.738625.NL
A1E 4Z1.47.543905.-52.748155.NL
A1E 4Z2.47.543865.-52.748275.NL
A1E 4Z3.47.544265.-52.747415.NL
A1E 4Z4.47.549645.-52.72707.NL
A1E 4Z5.47.54321.-52.74141.NL
A1E 4Z6.47.543185.-52.74178.NL
A1E 4Z7.47.53275.-52.75005.NL
A1E 4Z8.47.532365.-52.75001.NL
A1E 4Z9.47.54967.-52.728115.NL
A1E 5A5.47.53788.-52.752625.NL
A1E 5B1.47.547595.-52.734045.NL
A1E 5C1.47.54317.-52.744375.NL
A1E 5C2.47.54317.-52.744375.NL
A1E 5C3.47.54946.-52.735985.NL
A1E 5C4.47.545555.-52.73499.NL
A1E 5C5.47.54239.-52.7424.NL
A1E 5C6.47.5376.-52.75289.NL
A1E 5C7.47.5376.-52.75289.NL
A1E 5C8.47.5376.-52.75289.NL
A1E 5C9.47.53737.-52.754295.NL
A1E 5E1.47.53737.-52.754295.NL
A1E 5E2.47.53737.-52.754295.NL
A1E 5E3.47.536745.-52.754065.NL
A1E 5E4.47.536745.-52.754065.NL
A1E 5E5.47.536745.-52.754065.NL
A1E 5E6.47.53735.-52.75237.NL
A1E 5E7.47.53735.-52.75237.NL
A1E 5E8.47.53735.-52.75237.NL
A1E 5E9.47.53739.-52.75296.NL
A1E 5G1.47.53739.-52.75296.NL
A1E 5G2.47.53739.-52.75296.NL
A1E 5G3.47.537285.-52.755095.NL
A1E 5G4.47.537285.-52.755095.NL
A1E 5G5.47.537285.-52.755095.NL
A1E 5G6.47.53702.-52.755705.NL
A1E 5G7.47.53702.-52.755705.NL
A1E 5G8.47.53702.-52.755705.NL
A1E 5G9.47.536715.-52.754865.NL
A1E 5H1.47.536715.-52.754865.NL
A1E 5H2.47.536715.-52.754865.NL
A1E 5H3.47.53614.-52.755505.NL
A1E 5H4.47.53614.-52.755505.NL
A1E 5H5.47.53614.-52.755505.NL
A1E 5H6.47.536455.-52.756695.NL
A1E 5H7.47.536455.-52.756695.NL
A1E 5H8.47.536455.-52.756695.NL
A1E 5H9.47.5365.-52.75658.NL
A1E 5J1.47.5365.-52.75658.NL
A1E 5J2.47.5365.-52.75658.NL
A1E 5J3.47.540715.-52.74677.NL
A1E 5J4.47.540715.-52.74677.NL
A1E 5J5.47.540715.-52.74677.NL
A1E 5J6.47.54108.-52.7473.NL
A1E 5J7.47.53632.-52.758525.NL
A1E 5J8.47.53632.-52.758525.NL
A1E 5J9.47.53632.-52.758525.NL
A1E 5K1.47.535495.-52.758345.NL
A1E 5K2.47.535495.-52.758345.NL
A1E 5K3.47.535495.-52.758345.NL
A1E 5K4.47.53575.-52.758105.NL
A1E 5K5.47.53575.-52.758105.NL
A1E 5K6.47.53575.-52.758105.NL
A1E 5K7.47.535325.-52.758045.NL
A1E 5K8.47.535325.-52.758045.NL
A1E 5K9.47.535325.-52.758045.NL
A1E 5L1.47.534705.-52.75753.NL
A1E 5L2.47.534705.-52.75753.NL
A1E 5L3.47.534705.-52.75753.NL
A1E 5L4.47.53687.-52.75676.NL
A1E 5L5.47.53687.-52.75676.NL
A1E 5L6.47.53687.-52.75676.NL
A1E 5L7.47.53729.-52.756265.NL
A1E 5L8.47.53729.-52.756265.NL
A1E 5L9.47.53729.-52.756265.NL
A1E 5M1.47.537655.-52.75469.NL
A1E 5M2.47.537655.-52.75469.NL
A1E 5M3.47.537655.-52.75469.NL
A1E 5M4.47.53746.-52.75525.NL
A1E 5M5.47.53746.-52.75525.NL
A1E 5M6.47.53746.-52.75525.NL
A1E 5M7.47.53804.-52.75517.NL
A1E 5M8.47.53804.-52.75517.NL
A1E 5M9.47.53804.-52.75517.NL
A1E 5N1.47.537955.-52.755115.NL
A1E 5N2.47.537955.-52.755115.NL
A1E 5N3.47.537955.-52.755115.NL
A1E 5N4.47.53796.-52.753575.NL
A1E 5N5.47.53796.-52.753575.NL
A1E 5N6.47.53796.-52.753575.NL
A1E 5N7.47.537855.-52.74524.NL
A1E 5N8.47.547675.-52.74265.NL
A1E 5N9.47.54773.-52.74275.NL
A1E 5P1.47.53612.-52.75875.NL
A1E 5P2.47.53612.-52.75875.NL
A1E 5P3.47.53612.-52.75875.NL
A1E 5P4.47.535855.-52.75887.NL
A1E 5P5.47.535855.-52.75887.NL
A1E 5P6.47.535855.-52.75887.NL
A1E 5P7.47.54103.-52.74817.NL
A1E 5P8.47.54103.-52.74817.NL
A1E 5P9.47.54103.-52.74817.NL
A1E 5R1.47.53444.-52.754355.NL
A1E 5R2.47.53699.-52.757865.NL
A1E 5R3.47.53699.-52.757865.NL
A1E 5R4.47.53699.-52.757865.NL
A1E 5R5.47.53741.-52.7579.NL
A1E 5R6.47.53741.-52.7579.NL
A1E 5R7.47.53741.-52.7579.NL
A1E 5R8.47.537645.-52.757685.NL
A1E 5R9.47.537645.-52.757685.NL
A1E 5S1.47.537645.-52.757685.NL
A1E 5S2.47.53749.-52.757155.NL
A1E 5S3.47.53749.-52.757155.NL
A1E 5S4.47.53749.-52.757155.NL
A1E 5S5.47.537695.-52.756795.NL
A1E 5S6.47.537695.-52.756795.NL
A1E 5S7.47.537695.-52.756795.NL
A1E 5S8.47.53735.-52.756945.NL
A1E 5S9.47.53735.-52.756945.NL
A1E 5T1.47.539465.-52.75114.NL
A1E 5T2.47.55001.-52.73804.NL
A1E 5T3.47.539705.-52.755115.NL
A1E 5T4.47.53879.-52.75627.NL
A1E 5T5.47.5395.-52.755195.NL
A1E 5T6.47.539845.-52.755455.NL
A1E 5T7.47.53868.-52.756075.NL
A1E 5T8.47.53945.-52.755085.NL
A1E 5V2.47.541425.-52.752315.NL
A1E 5V3.47.540925.-52.752795.NL
A1E 5V4.47.54019.-52.754345.NL
A1E 5V5.47.541705.-52.750745.NL
A1E 5V6.47.54112.-52.75269.NL
A1E 5V7.47.540675.-52.75345.NL
A1E 5V8.47.54084.-52.75274.NL
A1E 5V9.47.5406.-52.753385.NL
A1E 5W1.47.541795.-52.75121.NL
A1E 5W2.47.539465.-52.75114.NL
A1E 5W4.47.547085.-52.742135.NL
A1E 5W5.47.54703.-52.74203.NL
A1E 5W6.47.540315.-52.75009.NL
A1E 5W7.47.54077.-52.751065.NL
A1E 5W8.47.54035.-52.751955.NL
A1E 5W9.47.54031.-52.75151.NL
A1E 5X1.47.539385.-52.750735.NL
A1E 5X2.47.53976.-52.75075.NL
A1E 5X3.47.5397.-52.750655.NL
A1E 5X4.47.539825.-52.751325.NL
A1E 5X5.47.53996.-52.751925.NL
A1E 5X6.47.540125.-52.752345.NL
A1E 5X7.47.53869.-52.745645.NL
A1E 5X8.47.54111.-52.75077.NL
A1E 5X9.47.541135.-52.75188.NL
A1E 5Y1.47.540925.-52.752795.NL
A1E 5Y2.47.54618.-52.72921.NL
A1E 5Y3.47.533435.-52.750605.NL
A1E 5Y4.47.533305.-52.75065.NL
A1E 5Y5.47.542765.-52.733955.NL
A1E 5Y6.47.53439.-52.75012.NL
A1E 5Y7.47.538625.-52.743555.NL
A1E 5Y8.47.54198.-52.749005.NL
A1E 5Y9.47.541745.-52.748925.NL
A1E 5Z1.47.541825.-52.74973.NL
A1E 5Z2.47.541055.-52.74922.NL
A1E 5Z3.47.54044.-52.73866.NL
A1E 5Z4.47.537455.-52.73828.NL
A1E 5Z5.47.541525.-52.74854.NL
A1E 5Z6.47.541525.-52.748305.NL
A1E 5Z7.47.543765.-52.74346.NL
A1E 5Z8.47.540255.-52.74917.NL
A1E 5Z9.47.54065.-52.748375.NL
A1E 6A1.47.54101.-52.74886.NL
A1E 6A2.47.540255.-52.74931.NL
A1E 6A3.47.549975.-52.75102.NL
A1E 6A4.47.541025.-52.754685.NL
A1E 6A5.47.54392.-52.74436.NL
A1E 6A6.47.54394.-52.74423.NL
A1E 6A7.47.549625.-52.740605.NL
A1E 6A8.47.549625.-52.740605.NL
A1E 6A9.47.53984.-52.739455.NL
A1E 6B1.47.5392.-52.741265.NL
A1E 6B2.47.53977.-52.739365.NL
A1E 6B3.47.538805.-52.740975.NL
A1E 6B4.47.54901.-52.740315.NL
A1E 6B5.47.5501.-52.725455.NL
A1E 6B6.47.54617.-52.72794.NL
A1E 6B7.47.549975.-52.75102.NL
A1E 6B8.47.549975.-52.75102.NL
A1E 6B9.47.54269.-52.750785.NL
A1E 6C1.47.542775.-52.751075.NL
A1E 6C2.47.53974.-52.7374.NL
A1E 6C3.47.53864.-52.740255.NL
A1E 6C4.47.54774.-52.74096.NL
A1E 6C5.47.54533.-52.74411.NL
A1E 6C6.47.545395.-52.744195.NL
A1E 6C7.47.545695.-52.74464.NL
A1E 6C8.47.53776.-52.737825.NL
A1E 6C9.47.54891.-52.740695.NL
A1E 6E1.47.54885.-52.74044.NL
A1E 6E2.47.53864.-52.74575.NL
A1E 6E3.47.54892.-52.724655.NL
A1E 6E4.47.54923.-52.74065.NL
A1E 6E5.47.549305.-52.74058.NL
A1E 6E6.47.542825.-52.75096.NL
A1E 6E7.47.542485.-52.750685.NL
A1E 6E8.47.54575.-52.74454.NL
A1E 6E9.47.545135.-52.744655.NL
A1E 6G1.47.545075.-52.74476.NL
A1E 6G2.47.545575.-52.74388.NL
A1E 6G3.47.549975.-52.75102.NL
A1E 6G4.47.549975.-52.75102.NL
A1E 6G5.47.549975.-52.75102.NL
A1E 6G6.47.549975.-52.75102.NL
A1E 6G7.47.549975.-52.75102.NL
A1E 6G8.47.549975.-52.75102.NL
A1E 6G9.47.549975.-52.75102.NL
A1E 6H1.47.549975.-52.75102.NL
A1E 6H2.47.549975.-52.75102.NL
A1E 6H3.47.549975.-52.75102.NL
A1E 6H4.47.549975.-52.75102.NL
A1E 6H5.47.549975.-52.75102.NL
A1E 6H6.47.549975.-52.75102.NL
A1E 6H7.47.549975.-52.75102.NL
A1E 6H8.47.549975.-52.75102.NL
A1E 6H9.47.549975.-52.75102.NL
A1E 6J1.47.549975.-52.75102.NL
A1E 6J2.47.549975.-52.75102.NL
A1E 6J3.47.549975.-52.75102.NL
A1E 6J4.47.549975.-52.75102.NL
A1E 6J5.47.549975.-52.75102.NL
A1E 6J6.47.549975.-52.75102.NL
A1E 6J7.47.549975.-52.75102.NL
A1G 1A1.47.521795.-52.74927.NL
A1G 1A2.47.52223.-52.74919.NL
A1G 1A3.47.5207.-52.75104.NL
A1G 1A4.47.52131.-52.74991.NL
A1G 1A5.47.5197.-52.752385.NL
A1G 1A6.47.518535.-52.75315.NL
A1G 1A7.47.514885.-52.75602.NL
A1G 1A8.47.51485.-52.755905.NL
A1G 1A9.47.51421.-52.756275.NL
